index,bed,bath,acre_lot,zip_code,house_size,price
11491,3,3,0.16,2895,1580,389900
11492,3,3,0.76,2865,2600,740000
11493,3,3,0.28,2895,1656,295900
11494,3,3,,2864,1450,429900
11495,3,3,0.99,2864,2229,599000
11496,3,3,0.19,2895,1275,419000
11497,3,3,0.23,2864,1248,439900
11498,3,3,0.14,2864,2208,449900
11499,3,3,0.14,2895,1568,389900
11500,3,3,1.16,2896,1912,535000
11501,3,3,0.11,2895,1635,299000
11502,3,3,0.42,2904,2300,629900
11503,3,3,0.88,2865,2302,589900
11504,3,3,0.07,2864,1440,379000
11505,3,3,0.28,2904,1736,399900
11506,3,3,0.46,2865,2020,529900
11507,3,3,0.34,2864,1366,499900
11508,3,3,0.14,2895,1808,249900
11509,3,3,0.28,2904,2184,600000
11510,3,3,0.16,2911,1144,385000
11511,3,3,0.21,2895,3419,399000
11512,3,3,0.36,2914,959,259900
11513,3,3,0.67,2806,2583,749900
11514,3,3,0.49,2885,2430,509000
11515,3,3,0.34,2809,1462,384900
11516,3,3,0.37,2871,2110,1395000
11517,3,3,1.26,2806,2008,495000
11518,3,3,0.04,2871,1216,799900
11519,3,3,0.23,2809,,530000
11520,3,3,0.13,2806,1560,619000
11521,3,3,13.21,2878,2546,659900
11522,3,3,0.19,2809,2217,569900
11523,3,3,0.67,2806,2583,749900
11524,3,3,0.23,2806,1924,599000
11525,3,3,0.49,2885,2430,509000
11526,3,3,1.39,2878,2344,599900
11527,3,3,0.35,2885,2063,565000
11528,3,3,0.13,2809,1470,475000
11529,3,3,1.92,2878,2104,849000
11530,3,3,0.06,2909,1394,240000
11531,3,3,0.55,2885,1450,650000
11532,3,3,0.16,2914,1350,315000
11533,3,3,0.5,2864,1568,444999
11534,3,3,0.15,2910,1320,269000
11535,3,3,,2809,2489,1050000
11536,3,3,,2908,1536,319900
11537,3,3,0.27,2909,1749,299900
11538,3,3,0.48,2889,2994,450000
11539,3,3,1.5,2865,1755,649900
11540,3,3,0.11,2889,1449,514900
11541,3,3,0.11,2910,1600,415000
11542,3,3,0.4,2904,2393,385000
11543,3,3,0.18,2904,1242,324900
11544,3,3,0.12,2889,1677,429900
11545,3,3,0.41,2864,2348,715000
11546,3,3,0.13,2809,7494,799900
11547,3,3,0.51,2871,2535,815000
11548,3,3,0.37,2871,2110,1395000
11549,3,3,0.46,2871,2760,889900
11550,3,3,0.07,2904,1490,219000
11551,3,3,0.76,2865,2600,740000
11552,3,3,0.11,2806,2212,719900
11553,3,3,0.33,2908,2724,470000
11554,3,3,0.11,2905,1500,235000
11555,3,3,0.1,2908,1555,409900
11556,3,3,,2864,1450,429900
11557,3,3,0.99,2864,2229,599000
11558,3,3,0.09,2861,1056,395000
11559,3,3,0.46,2871,1568,635000
11560,3,3,0.23,2864,1248,439900
11561,3,3,1.26,2806,2008,495000
11562,3,3,0.76,2806,2100,559900
11563,3,3,0.38,2888,1394,449900
11564,3,3,0.23,2809,,530000
11565,3,3,0.29,2871,2092,525000
11566,3,3,0.13,2806,1560,619000
11567,3,3,0.25,2904,1623,359900
11568,3,3,0.04,2871,1216,799900
11569,3,3,1.77,2903,2245,1325000
11570,3,3,0.15,2860,1938,279900
11571,3,3,0.17,2889,1824,451000
11572,3,3,0.11,2889,1582,479900
11573,3,3,13.21,2878,2546,659900
11574,3,3,0.11,2861,3359,200000
11575,3,3,0.14,2864,2208,449900
11576,3,3,0.19,2809,2217,569900
11577,3,3,0.08,2905,1188,335000
11578,3,3,0.13,2861,936,360000
11579,3,3,0.08,2906,2512,869000
11580,3,3,0.23,2806,1924,599000
11581,3,3,0.67,2806,2583,749900
11582,3,3,0.11,2908,1500,379900
11583,3,3,0.1,2904,1544,359900
11584,3,3,0.64,2871,2434,749000
11585,3,3,0.14,2895,1568,389900
11586,3,3,0.09,2914,1134,329000
11587,3,3,0.19,2915,1348,319900
11588,3,3,0.11,2889,2222,499900
11589,3,3,1.39,2878,2344,599900
11590,3,3,0.42,2904,2300,629900
11591,3,3,0.88,2865,2302,589900
11592,3,3,0.35,2885,2063,565000
11593,3,3,0.49,2885,2430,509000
11594,3,3,0.09,2914,1705,349000
11595,3,3,0.28,2904,1736,399900
11596,3,3,0.07,2905,1308,330000
11597,3,3,0.46,2865,2020,529900
11598,3,3,0.08,2908,1328,350000
11599,3,3,0.34,2864,1366,499900
11600,3,3,0.49,2871,2423,845900
11601,3,3,0.09,2809,1889,829000
11602,3,3,0.46,2871,2423,845900
11603,3,3,0.11,2910,2036,419900
11604,3,3,0.1,2914,1352,324900
11605,3,3,0.13,2809,1470,475000
11606,3,3,0.22,2888,1432,370000
11607,3,3,1.92,2878,2104,849000
11608,3,3,0.08,2809,2620,650000
11609,3,3,0.13,2904,2952,895000
11610,3,3,,2809,2489,1050000
11611,3,3,0.11,2889,1449,514900
11612,3,3,0.13,2809,7494,799900
11613,3,3,0.12,2889,1677,429900
11614,3,3,0.37,2871,2110,1395000
11615,3,3,0.11,2806,2212,719900
11616,3,3,1.26,2806,2008,495000
11617,3,3,0.76,2806,2100,559900
11618,3,3,0.23,2809,,530000
11619,3,3,0.04,2871,1216,799900
11620,3,3,0.13,2806,1560,619000
11621,3,3,1.33,2889,2214,1795000
11622,3,3,13.21,2878,2546,659900
11623,3,3,0.17,2889,1824,451000
11624,3,3,0.67,2806,2583,749900
11625,3,3,0.19,2915,1348,319900
11626,3,3,0.11,2889,2222,499900
11627,3,3,0.35,2885,2063,565000
11628,3,3,0.49,2885,2430,509000
11629,3,3,0.46,2806,1706,715000
11630,3,3,0.09,2809,1889,829000
11631,3,3,0.13,2809,1470,475000
11632,3,3,0.08,2809,2620,650000
11633,3,3,0.23,2842,1956,699999
11634,3,3,0.36,2914,959,259900
11635,3,3,0.07,2905,1331,319900
11636,3,3,0.16,2914,1350,315000
11637,3,3,0.34,2809,1462,384900
11638,3,3,0.16,2840,1400,454000
11639,3,3,,2809,2489,1050000
11640,3,3,0.07,2840,3846,1374000
11641,3,3,0.08,2840,1620,899000
11642,3,3,0.11,2889,1449,514900
11643,3,3,0.37,2871,2110,1395000
11644,3,3,0.09,2905,1658,239900
11645,3,3,0.16,2914,1350,315000
11646,3,3,0.5,2864,1568,444999
11647,3,3,0.2,2906,2375,1595000
11648,3,3,0.15,2910,1320,269000
11649,3,3,0.1,2861,1752,399900
11650,3,3,,2908,1536,319900
11651,3,3,0.48,2889,2994,450000
11652,3,3,1.5,2865,1755,649900
11653,3,3,0.18,2904,1242,324900
11654,3,3,0.12,2889,1677,429900
11655,3,3,0.11,2889,1449,514900
11656,3,3,0.11,2910,1600,415000
11657,3,3,0.4,2904,2393,385000
11658,3,3,0.41,2864,2348,715000
11659,3,3,0.07,2904,1490,219000
11660,3,3,0.76,2865,2600,740000
11661,3,3,0.11,2806,2212,719900
11662,3,3,0.33,2908,2724,470000
11663,3,3,0.11,2905,1500,235000
11664,3,3,0.99,2864,2229,599000
11665,3,3,0.1,2908,1555,409900
11666,3,3,,2864,1450,429900
11667,3,3,0.09,2861,1056,395000
11668,3,3,0.23,2864,1248,439900
11669,3,3,1.26,2806,2008,495000
11670,3,3,0.76,2806,2100,559900
11671,3,3,0.38,2888,1394,449900
11672,3,3,0.23,2809,,530000
11673,3,3,0.13,2806,1560,619000
11674,3,3,0.25,2904,1623,359900
11675,3,3,1.77,2903,2245,1325000
11676,3,3,0.15,2860,1938,279900
11677,3,3,0.17,2889,1824,451000
11678,3,3,0.14,2864,2208,449900
11679,3,3,0.11,2889,1582,479900
11680,3,3,0.11,2861,3359,200000
11681,3,3,0.08,2905,1188,335000
11682,3,3,0.13,2861,936,360000
11683,3,3,0.08,2906,2512,869000
11684,3,3,0.67,2806,2583,749900
11685,3,3,0.11,2908,1954,314900
11686,3,3,0.11,2908,1500,379900
11687,3,3,0.1,2904,1544,359900
11688,3,3,0.14,2895,1568,389900
11689,3,3,0.09,2914,1134,329000
11690,3,3,0.19,2915,1348,319900
11691,3,3,0.35,2885,2063,565000
11692,3,3,0.49,2885,2430,509000
11693,3,3,0.09,2914,1705,349000
11694,3,3,0.28,2904,1736,399900
11695,3,3,0.07,2905,1308,330000
11696,3,3,0.46,2865,2020,529900
11697,3,3,0.08,2908,1328,350000
11698,3,3,0.46,2806,1706,715000
11699,3,3,0.09,2809,1889,829000
11700,3,3,0.14,2895,1808,249900
11701,3,3,0.13,2809,1470,475000
11702,3,3,0.22,2888,1432,370000
11703,3,3,0.1,2907,1273,250000
11704,3,3,0.13,2904,2952,895000
11705,3,3,0.1,2864,1848,499900
11706,3,3,0.09,2905,1658,239900
11707,3,3,0.5,2864,1568,444999
11708,3,3,0.2,2906,2375,1595000
11709,3,3,0.15,2910,1320,269000
11710,3,3,,2921,2165,429900
11711,3,3,0.22,2920,1650,479000
11712,3,3,2.42,2917,1248,474900
11713,3,3,,2908,1536,319900
11714,3,3,0.78,2829,3452,319900
11715,3,3,0.27,2909,1749,299900
11716,3,3,1.5,2865,1755,649900
11717,3,3,0.4,2904,2393,385000
11718,3,3,0.18,2904,1242,324900
11719,3,3,0.93,2917,5378,325000
11720,3,3,0.41,2864,2348,715000
11721,3,3,0.07,2904,1490,219000
11722,3,3,0.48,2919,2700,650000
11723,3,3,0.79,2917,1683,499000
11724,3,3,0.16,2895,1580,389900
11725,3,3,0.76,2865,2600,740000
11726,3,3,0.33,2908,2724,470000
11727,3,3,0.28,2895,1656,295900
11728,3,3,0.18,2893,1169,369900
11729,3,3,0.1,2908,1555,409900
11730,3,3,0.19,2895,1275,419000
11731,3,3,,2864,1450,429900
11732,3,3,6.67,2917,1860,530000
11733,3,3,0.99,2864,2229,599000
11734,3,3,0.09,2861,1056,395000
11735,3,3,0.1,2919,1200,299999
11736,3,3,0.23,2864,1248,439900
11737,3,3,0.51,2921,2026,560000
11738,3,3,1.84,2921,3557,799444
11739,3,3,0.18,2921,1558,469999
11740,3,3,0.25,2904,1623,359900
11741,3,3,1,2919,2268,390000
11742,3,3,1.77,2903,2245,1325000
11743,3,3,0.15,2860,1938,279900
11744,3,3,0.46,2921,1824,549900
11745,3,3,0.55,2919,2600,625000
11746,3,3,0.14,2864,2208,449900
11747,3,3,0.11,2861,3359,200000
11748,3,3,1.16,2919,1768,469900
11749,3,3,0.13,2861,936,360000
11750,3,3,0.14,2895,1568,389900
11751,3,3,0.09,2914,1134,329000
11752,3,3,0.24,2893,1032,389900
11753,3,3,0.11,2908,1954,314900
11754,3,3,0.11,2908,1500,379900
11755,3,3,0.1,2904,1544,359900
11756,3,3,0.11,2861,1373,350000
11757,3,3,1.16,2896,1912,535000
11758,3,3,0.11,2895,1635,299000
11759,3,3,0.88,2865,2302,589900
11760,3,3,0.42,2904,2300,629900
11761,3,3,0.14,2861,1752,424000
11762,3,3,0.28,2904,1736,399900
11763,3,3,0.08,2908,1328,350000
11764,3,3,0.77,2921,2106,550000
11765,3,3,0.31,2920,1900,569900
11766,3,3,0.46,2865,2020,529900
11767,3,3,0.19,2920,1850,499900
11768,3,3,0.14,2895,1808,249900
11769,3,3,0.11,2910,2036,419900
11770,3,3,0.28,2904,2184,600000
11771,3,3,0.1,2914,1352,324900
11772,3,3,0.15,2920,1600,499000
11773,3,3,0.34,2919,1276,475000
11774,3,3,0.5,2864,1568,444999
11775,3,3,0.1,2861,1752,399900
11776,3,3,2.42,2917,1248,474900
11777,3,3,0.78,2829,3452,319900
11778,3,3,1.5,2865,1755,649900
11779,3,3,0.4,2904,2393,385000
11780,3,3,0.93,2917,5378,325000
11781,3,3,0.18,2904,1242,324900
11782,3,3,0.41,2864,2348,715000
11783,3,3,0.28,2895,1656,295900
11784,3,3,0.07,2904,1490,219000
11785,3,3,0.48,2919,2700,650000
11786,3,3,0.79,2917,1683,499000
11787,3,3,0.76,2865,2600,740000
11788,3,3,0.16,2895,1580,389900
11789,3,3,,2864,1450,429900
11790,3,3,0.99,2864,2229,599000
11791,3,3,6.67,2917,1860,530000
11792,3,3,0.1,2908,1555,409900
11793,3,3,0.19,2895,1275,419000
11794,3,3,1,2857,1904,475000
11795,3,3,0.23,2864,1248,439900
11796,3,3,0.25,2904,1623,359900
11797,3,3,1.16,2919,1768,469900
11798,3,3,0.14,2864,2208,449900
11799,3,3,0.11,2908,1500,379900
11800,3,3,0.14,2895,1568,389900
11801,3,3,1.16,2896,1912,535000
11802,3,3,0.28,2904,1736,399900
11803,3,3,0.11,2895,1635,299000
11804,3,3,0.08,2908,1328,350000
11805,3,3,0.46,2865,2020,529900
11806,3,3,0.34,2864,1366,499900
11807,3,3,0.14,2895,1808,249900
11808,3,3,0.28,2904,2184,600000
11809,3,3,0.34,2919,1276,475000
11810,3,3,0.16,2911,1144,385000
11811,3,3,0.04,2871,1216,799900
11812,3,3,13.21,2878,2546,659900
11813,3,3,1.39,2878,2344,599900
11814,3,3,0.28,2842,1174,550000
11815,3,3,0.13,2809,7494,799900
11816,3,3,0.12,2889,1677,429900
11817,3,3,0.23,2852,1770,575000
11818,3,3,0.12,2840,1382,995000
11819,3,3,0.37,2871,2110,1395000
11820,3,3,0.51,2871,2535,815000
11821,3,3,0.46,2871,2760,889900
11822,3,3,0.7,2871,2560,1095000
11823,3,3,0.11,2806,2212,719900
11824,3,3,0.92,2872,1605,625000
11825,3,3,12,2840,2750,2750000
11826,3,3,0.46,2871,1568,635000
11827,3,3,1.26,2806,2008,495000
11828,3,3,0.76,2806,2100,559900
11829,3,3,0.08,2840,1698,749000
11830,3,3,1.33,2889,2214,1795000
11831,3,3,0.04,2871,1216,799900
11832,3,3,0.13,2806,1560,619000
11833,3,3,0.11,2882,1888,899000
11834,3,3,13.21,2878,2546,659900
11835,3,3,0.6,2852,2462,419000
11836,3,3,0.17,2889,1824,451000
11837,3,3,0.69,2871,2482,799000
11838,3,3,0.14,2840,1184,1299000
11839,3,3,0.19,2809,2217,569900
11840,3,3,0.11,2889,1582,479900
11841,3,3,0.63,2871,2913,1049000
11842,3,3,0.23,2806,1924,599000
11843,3,3,0.67,2806,2583,749900
11844,3,3,0.19,2915,1348,319900
11845,3,3,1.01,2852,1443,525000
11846,3,3,0.11,2889,2222,499900
11847,3,3,0.49,2885,2430,509000
11848,3,3,1.39,2878,2344,599900
11849,3,3,5.21,2837,3170,825000
11850,3,3,0.11,2840,2036,1250000
11851,3,3,0.46,2806,1706,715000
11852,3,3,0.09,2809,1889,829000
11853,3,3,0.46,2871,2423,845900
11854,3,3,0.13,2809,1470,475000
11855,3,3,0.12,2915,1905,950000
11856,3,3,0.08,2809,2620,650000
11857,3,3,0.12,2840,1549,825000
11858,3,3,1.92,2878,2104,849000
11859,3,3,0.35,2842,1320,639000
11860,3,3,0.48,2921,3056,699900
11861,3,3,0.36,2914,959,259900
11862,3,3,0.07,2905,1331,319900
11863,3,3,1.77,2804,2688,519000
11864,3,3,2.25,2804,2232,499000
11865,3,3,25,2804,1166,700000
11866,3,3,0.67,2806,2583,749900
11867,3,3,0.46,2806,1706,715000
11868,3,3,0.23,2806,1924,599000
11869,3,3,1.11,2807,2200,1395000
11870,3,3,,2807,2200,1595000
11871,3,3,2.19,2807,1229,5200000
11872,3,3,0.34,2808,1496,450000
11873,3,3,1.7,2873,1932,549900
11874,3,3,0.11,2818,2472,699900
11875,3,3,,2898,1530,329900
11876,3,3,0.08,2809,2620,650000
11877,3,3,0.13,2809,1470,475000
11878,3,3,,2809,2391,620000
11879,3,3,0.19,2809,2217,569900
11880,3,3,3.1,2809,2079,1175000
11881,3,3,0.23,2809,,530000
11882,3,3,0.09,2809,1889,829000
11883,3,3,1.7,2873,1932,549900
11884,3,3,0.11,2818,2472,699900
11885,3,3,,2898,1530,329900
11886,3,3,2.76,2892,2176,1750000
11887,3,3,1.26,2806,2008,495000
11888,3,3,0.76,2806,2100,559900
11889,3,3,0.13,2806,1560,619000
11890,3,3,0.11,2806,2212,719900
11891,3,3,0.09,2905,1658,239900
11892,3,3,0.34,2809,1462,384900
11893,3,3,,2809,2489,1050000
11894,3,3,0.13,2809,7494,799900
11895,3,3,0.23,2816,1686,469900
11896,3,3,0.24,2882,1284,799800
11897,3,3,0.13,2852,1900,579000
11898,3,3,0.35,2818,2300,749900
11899,3,3,2.53,2879,3318,874800
11900,3,3,0.38,2891,1919,659000
11901,3,3,25,2804,1166,700000
11902,3,3,0.23,2852,1770,575000
11903,3,3,,2898,1802,3780898
11904,3,3,1.61,2879,1850,1056000
11905,3,3,0.11,2879,1544,525000
11906,3,3,0.18,2893,1169,369900
11907,3,3,2.14,2816,1904,499900
11908,3,3,0.04,2818,2824,524900
11909,3,3,0.87,2852,2545,629900
11910,3,3,0.51,2921,2026,560000
11911,3,3,0.19,2818,1540,469000
11912,3,3,0.52,2813,1560,460000
11913,3,3,1,2818,2584,794900
11914,3,3,0.91,2813,1232,689000
11915,3,3,0.39,2882,1828,1195000
11916,3,3,1.84,2832,2048,479900
11917,3,3,0.27,2891,1584,299900
11918,3,3,1.02,2817,2058,489900
11919,3,3,1.33,2889,2214,1795000
11920,3,3,1.77,2804,2688,519000
11921,3,3,0.6,2852,2462,419000
11922,3,3,5.05,2892,2184,599900
11923,3,3,0.46,2921,1824,549900
11924,3,3,2.04,2816,1369,499900
11925,3,3,0.38,2852,2376,689999
11926,3,3,0.26,2886,1966,449900
11927,3,3,0.11,2882,1888,899000
11928,3,3,,2818,1529,475000
11929,3,3,0.24,2893,1456,375000
11930,3,3,0.46,2891,1458,445000
11931,3,3,0.16,2879,1482,545000
11932,3,3,2.06,2898,2130,599900
11933,3,3,2.1,2898,2212,619900
11934,3,3,2.03,2898,2212,619900
11935,3,3,0.16,2882,1980,949500
11936,3,3,0.12,2891,2628,1400000
11937,3,3,0.59,2891,1979,599000
11938,3,3,0.55,2817,2444,599000
11939,3,3,0.53,2852,1731,570000
11940,3,3,,2903,1629,689000
11941,3,3,0.24,2893,1032,389900
11942,3,3,0.42,2882,2044,835000
11943,3,3,0.56,2891,2000,875000
11944,3,3,18817,2882,1532,250000
11945,3,3,5.81,2816,1926,649900
11946,3,3,1.01,2852,1443,525000
11947,3,3,0.53,2852,1993,550000
11948,3,3,2.8,2892,3380,1500000
11949,3,3,0.29,2882,1560,975000
11950,3,3,0.29,2832,1672,339000
11951,3,3,0.5,2816,1872,399000
11952,3,3,0.34,2808,1496,450000
11953,3,3,1.1,2836,1824,499900
11954,3,3,0.69,2818,2655,675000
11955,3,3,0.17,2882,1040,575000
11956,3,3,1.9,2886,1704,475000
11957,3,3,4.38,2817,2250,600000
11958,3,3,1.65,2832,2128,499900
11959,3,3,3.34,2891,2192,549000
11960,3,3,0.58,2879,4302,840000
11961,3,3,2.13,2817,2120,779900
11962,3,3,1.97,2816,1800,599000
11963,3,3,0.74,2879,2212,989900
11964,3,3,0.7,2816,2380,599000
11965,3,3,0.32,2893,1332,379000
11966,3,3,0.18,2893,1098,389000
11967,3,3,0.12,2879,1532,1200000
11968,3,3,0.76,2891,2164,3495000
11969,3,3,0.75,2891,2147,749000
11970,3,3,2.25,2804,2232,499000
11971,3,3,0.24,2882,1284,799800
11972,3,3,0.23,2816,1686,469900
11973,3,3,1.11,2807,2200,1395000
11974,3,3,0.35,2818,2300,749900
11975,3,3,0.38,2891,1919,659000
11976,3,3,25,2804,1166,700000
11977,3,3,,2898,1802,3780898
11978,3,3,0.2,2886,1717,429900
11979,3,3,0.1,2818,1326,749500
11980,3,3,0.23,2852,1920,475000
11981,3,3,0.07,2886,1600,429900
11982,3,3,0.11,2879,1544,525000
11983,3,3,0.18,2893,1169,369900
11984,3,3,2.14,2816,1904,499900
11985,3,3,0.04,2818,2824,524900
11986,3,3,0.19,2818,1540,469000
11987,3,3,1,2818,2584,794900
11988,3,3,0.91,2813,1232,689000
11989,3,3,0.39,2882,1828,1195000
11990,3,3,0.87,2852,2545,629900
11991,3,3,0.51,2921,2026,560000
11992,3,3,0.48,2879,1920,649900
11993,3,3,0.52,2813,1560,460000
11994,3,3,1.84,2832,2048,479900
11995,3,3,0.27,2891,1584,299900
11996,3,3,1.02,2817,2058,489900
11997,3,3,1.77,2804,2688,519000
11998,3,3,0.6,2852,2462,419000
11999,3,3,5.05,2892,2184,599900
12000,3,3,0.46,2921,1824,549900
12001,3,3,2.04,2816,1369,499900
12002,3,3,0.26,2886,1966,449900
12003,3,3,,2818,1529,475000
12004,3,3,0.07,2886,1600,399900
12005,3,3,0.07,2886,1600,399900
12006,3,3,0.17,2893,1550,309900
12007,3,3,0.24,2893,1456,375000
12008,3,3,0.16,2879,1482,545000
12009,3,3,0.46,2891,1458,445000
12010,3,3,,2903,1629,689000
12011,3,3,0.56,2891,2000,875000
12012,3,3,0.16,2882,1980,949500
12013,3,3,2.06,2898,2130,599900
12014,3,3,2.1,2898,2212,619900
12015,3,3,2.03,2898,2212,619900
12016,3,3,18817,2882,1532,250000
12017,3,3,0.12,2891,2628,1400000
12018,3,3,0.59,2891,1979,599000
12019,3,3,0.55,2817,2444,599000
12020,3,3,0.53,2852,1731,570000
12021,3,3,0.24,2893,1032,389900
12022,3,3,0.42,2882,2044,835000
12023,3,3,0.29,2832,1672,339000
12024,3,3,5.81,2816,1926,649900
12025,3,3,1.01,2852,1443,525000
12026,3,3,0.53,2852,1993,550000
12027,3,3,2.8,2892,3380,1500000
12028,3,3,0.29,2882,1560,975000
12029,3,3,0.5,2816,1872,399000
12030,3,3,0.34,2808,1496,450000
12031,3,3,1.1,2836,1824,499900
12032,3,3,0.69,2818,2655,675000
12033,3,3,0.17,2882,1040,575000
12034,3,3,0.77,2921,2106,550000
12035,3,3,0.29,2886,1600,535000
12036,3,3,2.53,2813,1734,639000
12037,3,3,2.02,2827,2184,499900
12038,3,3,1.65,2832,2128,499900
12039,3,3,4.2,2825,1266,399000
12040,3,3,1.9,2886,1704,475000
12041,3,3,0.28,2852,1944,749900
12042,3,3,4.38,2817,2250,600000
12043,3,3,3.34,2891,2192,549000
12044,3,3,0.58,2879,4302,840000
12045,3,3,2.13,2817,2120,779900
12046,3,3,1.97,2816,1800,599000
12047,3,3,0.74,2879,2212,989900
12048,3,3,2.19,2807,1229,5200000
12049,3,3,0.07,2886,1600,414900
12050,3,3,0.7,2816,2380,599000
12051,3,3,2.76,2892,2176,1750000
12052,3,3,0.32,2893,1332,379000
12053,3,3,0.18,2893,1098,389000
12054,3,3,0.12,2879,1532,1200000
12055,3,3,0.76,2891,2164,3495000
12056,3,3,0.16,2914,1350,315000
12057,3,3,0.46,2859,1769,1100000
12058,3,3,0.5,2864,1568,444999
12059,3,3,0.15,2910,1320,269000
12060,3,3,,2921,2165,429900
12061,3,3,0.1,2861,1752,399900
12062,3,3,0.22,2920,1650,479000
12063,3,3,2.42,2917,1248,474900
12064,3,3,,2908,1536,319900
12065,3,3,0.78,2829,3452,319900
12066,3,3,0.27,2909,1749,299900
12067,3,3,1.5,2865,1755,649900
12068,3,3,0.4,2904,2393,385000
12069,3,3,0.18,2904,1242,324900
12070,3,3,0.93,2917,5378,325000
12071,3,3,0.41,2864,2348,715000
12072,3,3,0.07,2904,1490,219000
12073,3,3,0.48,2919,2700,650000
12074,3,3,0.79,2917,1683,499000
12075,3,3,0.16,2895,1580,389900
12076,3,3,0.76,2865,2600,740000
12077,3,3,0.33,2908,2724,470000
12078,3,3,0.28,2895,1656,295900
12079,3,3,0.11,2905,1500,235000
12080,3,3,0.1,2908,1555,409900
12081,3,3,0.19,2895,1275,419000
12082,3,3,,2864,1450,429900
12083,3,3,1,2857,1904,475000
12084,3,3,0.99,2864,2229,599000
12085,3,3,6.67,2917,1860,530000
12086,3,3,0.09,2861,1056,395000
12087,3,3,0.1,2919,1200,299999
12088,3,3,0.23,2864,1248,439900
12089,3,3,0.38,2888,1394,449900
12090,3,3,1.84,2921,3557,799444
12091,3,3,0.18,2921,1558,469999
12092,3,3,0.25,2904,1623,359900
12093,3,3,1,2919,2268,390000
12094,3,3,0.55,2919,2600,625000
12095,3,3,1.77,2903,2245,1325000
12096,3,3,0.15,2860,1938,279900
12097,3,3,1.16,2919,1768,469900
12098,3,3,0.14,2864,2208,449900
12099,3,3,0.11,2861,3359,200000
12100,3,3,0.08,2905,1188,335000
12101,3,3,0.08,2906,2512,869000
12102,3,3,0.11,2908,1500,379900
12103,3,3,0.11,2908,1954,314900
12104,3,3,0.1,2904,1544,359900
12105,3,3,2,2830,1500,449900
12106,3,3,0.14,2895,1568,389900
12107,3,3,0.09,2914,1134,329000
12108,3,3,0.11,2895,1635,299000
12109,3,3,0.19,2915,1348,319900
12110,3,3,1.16,2896,1912,535000
