index,acre_lot,house_size,price
21041,4.06,1236,375000
21042,0.21,1148,197125
21043,0.32,976,309900
21044,0.18,960,220000
21045,0.33,1120,275000
21046,0.77,1372,409999
21047,0.13,1056,319000
21048,0.17,1224,299000
21049,0.51,1450,235000
21050,0.24,1478,399000
21051,0.19,1095,339900
21052,0.17,926,177500
21053,0.94,1056,340000
21054,0.11,1040,369900
21055,0.92,1144,395000
21056,0.24,1052,369999
21057,0.46,1348,399999
21058,0.17,960,270000
21059,0.34,960,179900
21060,0.16,1664,269900
21061,0.32,1242,369000
21062,0.22,1663,245000
21063,0.08,1072,125000
21064,0.89,1132,310000
21065,0.17,998,269999
21066,0.27,1257,219900
21067,0.24,1058,299900
21068,0.25,968,349000
21069,0.16,960,279900
21070,0.67,1507,379900
21071,0.3,960,299900
21072,0.2,1032,299900
21073,0.24,912,269900
21074,0.15,960,298500
21075,0.15,1239,85000
21076,0.44,1280,259000
21077,0.07,763,197000
21078,0.25,912,289900
21079,0.16,960,309000
21080,0.23,1620,299999
21081,0.18,1350,290000
21082,0.08,1142,279000
21083,0.12,1310,320000
21084,0.21,1440,339900
21085,0.11,1400,289900
21086,0.16,960,280000
21087,0.29,872,285000
21088,0.28,1092,285000
21089,0.37,960,310000
21090,0.23,1008,299900
21091,0.13,1150,384900
21092,0.18,1396,279900
21093,0.19,1008,279900
21094,0.11,1232,299900
21095,0.18,960,299900
21096,0.18,1200,289900
21097,0.23,960,289900
21098,0.18,1350,325000
21099,0.28,912,294900
21100,0.48,1150,429900
21101,0.27,1393,400000
21102,0.09,1178,349900
21103,0.14,1170,299900
21104,0.26,1050,364900
21105,0.14,994,324900
21106,0.23,1044,349900
21107,0.07,752,199000
21108,7.73,1807,1200000
21109,0.1,936,299000
21110,4.06,1236,375000
21111,0.29,1092,325000
21112,0.11,1092,299900
21113,0.14,1176,290000
21114,0.26,1368,309999
21115,0.21,1148,197125
21116,0.28,1040,299900
21117,0.21,1332,350000
21118,0.14,1068,329900
21119,0.15,1024,160000
21120,0.11,978,235000
21121,0.18,912,250000
21122,0.07,1236,300000
21123,0.3,1240,379900
21124,0.15,1096,299900
21125,1.12,1408,325000
21126,0.22,928,169000
21127,0.3,1355,295000
21128,3,1008,275000
21129,0.23,1104,249900
21130,0.17,1123,349900
21131,0.19,1096,475000
21132,,1224,159900
21133,0.15,1075,250000
21134,0.92,1085,309000
21135,0.13,960,290000
21136,0.09,960,349900
21137,0.23,1144,370000
21138,0.14,1179,539923
21139,0.14,912,350000
21140,0.48,1150,429900
21141,0.28,1296,399000
21142,0.92,1085,309000
21143,0.59,1584,265000
21144,2.06,1488,289000
21145,0.13,1100,325000
21146,0.11,1037,289900
21147,0.11,924,299900
21148,0.11,1092,310000
21149,0.11,1448,339900
21150,0.12,1161,325000
21151,0.13,950,299900
21152,0.11,896,279900
21153,0.1,1050,320000
21154,0.09,960,349900
21155,0.33,1120,275000
21156,0.23,1144,370000
21157,0.25,1344,349900
21158,0.21,1282,329900
21159,0.11,1040,369900
21160,0.5,1216,424900
21161,0.08,932,300000
21162,0.18,988,399900
21163,0.11,912,374900
21164,0.25,1188,489000
21165,0.14,990,489900
21166,0.21,1384,289900
21167,0.23,1482,345000
21168,0.23,1368,599900
21169,0.1,1536,225000
21170,0.12,1019,284900
21171,0.1,992,315000
21172,0.08,1200,275000
21173,0.24,1389,349900
21174,0.17,936,249900
21175,0.34,960,179900
21176,1.03,1316,250000
21177,24.7,1345,425000
21178,0.86,1008,439000
21179,0.33,1008,389000
21180,0.1,880,698000
21181,0.26,1300,349900
21182,0.91,1556,244900
21183,1.17,1504,200000
21184,0.11,936,509900
21185,1.02,1028,360000
21186,0.53,1152,250000
21187,0.11,702,499000
21188,0.88,1144,398800
21189,0.92,1290,385000
21190,0.95,960,339900
21191,0.28,1008,300000
21192,3,1008,275000
21193,0.1,1134,319900
21194,0.28,903,299999
21195,0.17,960,270000
21196,0.16,960,210000
21197,0.07,950,175000
21198,0.22,1092,310000
21199,0.16,1664,269900
21200,0.17,936,249900
21201,0.32,1242,369000
21202,0.1,1536,225000
21203,0.05,1028,254900
21204,0.14,960,240000
21205,,860,39900
21206,0.07,1084,264000
21207,0.16,1092,309900
21208,0.09,1092,149900
21209,0.08,1200,189900
21210,0.09,960,259000
21211,0.1,1012,155000
21212,0.22,1663,245000
21213,0.15,1115,239999
21214,0.08,1072,125000
21215,0.07,1430,249900
21216,0.07,996,209900
21217,1.04,1438,300000
21218,0.06,1500,299900
21219,0.09,1008,289900
21220,,1224,154900
21221,0.06,1053,229900
21222,0.18,1092,339000
21223,1.57,1978,399999
21224,0.09,1200,329900
21225,0.17,998,269999
21226,0.07,800,225000
21227,0.11,1242,274900
21228,0.16,960,279900
21229,0.02,1114,209000
21230,0.03,890,239900
21231,0.24,1058,299900
21232,0.27,1257,219900
21233,0.24,1389,349900
21234,0.04,1664,290000
21235,0.08,1200,275000
21236,0.33,899,289900
21237,0.67,1507,379900
21238,0.09,892,249000
21239,0.23,1300,259900
21240,0.19,1572,400000
21241,0.2,1032,299900
21242,0.28,1163,315000
21243,0.15,1239,85000
21244,0.24,912,269900
21245,0.15,1344,625000
21246,0.15,960,298500
21247,0.08,936,199000
21248,0.48,1336,304900
21249,0.44,1280,259000
21250,0.19,1008,242500
21251,0.07,763,197000
21252,1.56,1381,342000
21253,0.25,912,289900
21254,0.27,1006,280000
21255,0.09,1028,289900
21256,0.16,960,309000
21257,0.08,1142,279000
21258,0.18,1176,319900
21259,0.23,1620,299999
21260,0.09,1116,279000
21261,0.12,1310,320000
21262,0.21,1440,339900
21263,0.28,1200,375000
21264,0.08,1166,279900
21265,0.1,992,315000
21266,0.11,1080,319900
21267,0.11,1200,324500
21268,0.12,960,324900
21269,0.11,1224,289900
21270,0.11,1400,289900
21271,0.29,872,285000
21272,0.16,960,280000
21273,0.15,864,310000
21274,0.1,1050,320000
21275,0.37,960,310000
21276,0.28,1092,285000
21277,0.16,1000,299900
21278,0.07,960,299900
21279,0.18,1294,375000
21280,0.23,1008,299900
21281,0.11,912,302000
21282,0.45,1176,319000
21283,0.13,1150,384900
21284,0.15,1452,375000
21285,0.11,924,239999
21286,0.18,1396,279900
21287,0.14,1176,290000
21288,0.26,1144,319000
21289,0.19,1008,279900
21290,0.09,1170,289900
21291,0.11,1232,299900
21292,0.1,1584,305000
21293,0.08,1008,249900
21294,0.11,1001,250000
21295,0.18,1200,289900
21296,0.24,1577,360000
21297,0.12,1161,325000
21298,0.16,1120,319900
21299,0.27,1393,400000
21300,0.12,988,285000
21301,0.48,1150,429900
21302,0.21,1436,384900
21303,0.18,1350,325000
21304,,1669,275000
21305,0.08,932,300000
21306,0.09,1188,400000
21307,,898,255000
21308,0.09,1178,349900
21309,0.21,1282,329900
21310,0.07,1248,229900
21311,0.28,1152,500000
21312,0.56,1248,375000
21313,0.26,1050,364900
21314,0.29,1602,425000
21315,0.14,994,324900
21316,0.14,1170,299900
21317,0.15,1092,275000
21318,0.23,1044,349900
21319,0.1,1045,229900
21320,0.13,950,299900
21321,0.19,1126,299900
21322,0.08,869,285000
21323,0.1,936,299000
21324,7.73,1807,1200000
21325,0.18,1008,289900
21326,0.25,1344,349900
21327,0.25,1152,379900
21328,0.07,752,199000
21329,0.08,1296,289000
21330,0.26,1000,315000
21331,0.13,1100,325000
21332,0.11,1092,299900
21333,0.18,988,399900
21334,0.26,1368,309999
21335,0.29,1092,325000
21336,0.11,1232,279900
21337,0.32,976,309900
21338,0.11,924,299900
21339,0.21,1332,350000
21340,,900,269900
21341,0.28,1040,299900
21342,0.11,896,279900
21343,0.18,960,220000
21344,0.14,1176,290000
21345,0.12,797,239900
21346,0.64,1600,429000
21347,0.23,1048,369000
21348,0.18,2176,155000
21349,0.33,1120,275000
21350,0.09,1134,299900
21351,0.3,1104,350000
21352,0.14,1068,329900
21353,0.16,958,300000
21354,0.23,1178,335000
21355,0.11,978,235000
21356,0.18,912,250000
21357,0.09,1310,329900
21358,0.15,1096,299900
21359,0.77,1372,409999
21360,0.3,1240,379900
21361,0.11,1781,309900
21362,0.22,960,300000
21363,0.11,1242,323900
21364,0.07,1236,300000
21365,0.14,912,350000
21366,0.25,1188,489000
21367,0.15,1024,160000
21368,0.11,1008,299900
21369,0.09,1248,350000
21370,0.28,1296,399000
21371,0.11,1092,310000
21372,0.13,1056,319000
21373,0.17,1224,299000
21374,0.18,912,290000
21375,0.03,1092,275000
21376,0.21,1080,349000
21377,0.14,1179,539923
21378,0.16,1142,314900
21379,0.51,1450,235000
21380,0.3,1355,295000
21381,0.23,1104,249900
21382,0.17,926,177500
21383,0.49,1062,435000
21384,0.18,1116,297000
21385,0.92,1144,395000
21386,0.11,1040,369900
21387,0.08,1100,314900
21388,0.07,943,315000
21389,0.24,960,324900
21390,0.94,1056,340000
21391,0.16,960,325000
21392,0,1284,389900
21393,0.23,1058,349000
21394,0.08,1450,299000
21395,0.21,960,290000
21396,0.24,1052,369999
21397,0.11,1037,289900
21398,,1224,159900
21399,0.16,1184,289000
21400,0.18,1080,319900
21401,0.21,1436,384900
21402,0.24,1577,360000
21403,0.28,1200,375000
21404,0.1,1012,155000
21405,0.59,1584,265000
21406,2.06,1488,289000
21407,,1224,154900
21408,0.19,1008,242500
21409,1.56,1381,342000
21410,0.27,1006,280000
21411,0.18,1176,319900
21412,0.45,1176,319000
21413,,1669,275000
21414,0.11,924,239999
21415,0.21,1436,384900
21416,0.29,1602,425000
21417,0.14,1200,139900
21418,4.06,1236,375000
21419,0.18,960,220000
21420,0.21,1148,197125
21421,0.32,976,309900
21422,0.33,1120,275000
21423,0.13,1056,319000
21424,0.77,1372,409999
21425,0.51,1450,235000
21426,0.24,1478,399000
21427,0.19,1095,339900
21428,0.17,926,177500
21429,0.94,1056,340000
21430,0.46,1348,399999
21431,0.92,1144,395000
21432,1.04,1438,300000
21433,0.28,903,299999
21434,0.22,1092,310000
21435,0.32,1242,369000
21436,0.08,1072,125000
21437,0.16,1092,309900
21438,0.15,1115,239999
21439,1.04,1438,300000
21440,0.18,1092,339000
21441,1.57,1978,399999
21442,0.33,899,289900
21443,0.48,1336,304900
21444,0.07,763,197000
21445,0.15,1344,625000
21446,0.15,864,310000
21447,0.1,880,698000
21448,1.17,1504,200000
21449,0.26,1144,319000
21450,0.08,932,300000
21451,0.48,1150,429900
21452,0.88,1144,398800
21453,0.25,1152,379900
21454,0.56,1248,375000
21455,0.28,1152,500000
21456,0.29,1092,325000
21457,0.11,1092,299900
21458,0.18,988,399900
21459,0.06,864,749900
21460,0.16,958,300000
21461,0.23,1048,369000
21462,0.23,1178,335000
21463,0.14,912,350000
21464,0.25,1188,489000
21465,0.28,1296,399000
21466,0.21,1080,349000
21467,0.11,1008,299900
21468,0.14,1179,539923
21469,0.11,912,374900
21470,0.14,990,489900
21471,0.27,960,330000
21472,0.15,1090,389000
21473,0.19,1096,475000
21474,0.49,1062,435000
21475,0.17,1037,339900
21476,0.15,1344,625000
21477,0.16,960,210000
21478,,860,39900
21479,0.1,1012,155000
21480,0.07,1430,249900
21481,0.07,996,209900
21482,0.59,1584,265000
21483,2.06,1488,289000
21484,,1224,154900
21485,0.06,1500,299900
21486,0.09,1008,289900
21487,0.08,1200,275000
21488,0.24,1389,349900
21489,0.23,1300,259900
21490,0.28,1163,315000
21491,0.44,1280,259000
21492,0.19,1008,242500
21493,1.56,1381,342000
21494,0.27,1006,280000
21495,0.18,1176,319900
21496,0.09,1028,289900
21497,0.28,1200,375000
21498,0.16,1000,299900
21499,0.07,960,299900
21500,0.15,1452,375000
21501,0.18,1294,375000
21502,0.11,924,239999
21503,0.14,1176,290000
21504,0.11,912,302000
21505,0.45,1176,319000
21506,0.5,1216,424900
21507,0.1,1584,305000
21508,0.21,1436,384900
21509,0.24,1577,360000
21510,,1669,275000
21511,0.07,1248,229900
21512,0.21,1282,329900
21513,0.14,1200,139900
21514,0.1,1045,229900
21515,0.15,1092,275000
21516,0.29,1602,425000
21517,0.13,1100,325000
21518,0.25,1344,349900
21519,4.06,1236,375000
21520,0.21,1148,197125
21521,0.11,1232,279900
21522,0.32,976,309900
21523,,900,269900
21524,0.18,960,220000
21525,0.64,1600,429000
21526,0.09,1134,299900
21527,0.33,1120,275000
21528,0.22,960,300000
21529,0.77,1372,409999
21530,0.13,1056,319000
21531,0.17,1224,299000
21532,0.11,1092,310000
21533,0.51,1450,235000
21534,0.17,1128,349900
21535,0.17,926,177500
21536,0.94,1056,340000
21537,0.11,1037,289900
21538,0.24,1052,369999
21539,0.46,1348,399999
21540,0.23,1482,345000
21541,0.1,1134,319900
21542,0.18,1080,319900
21543,0.23,1368,599900
21544,0.09,960,349900
21545,,1224,159900
21546,0.23,1144,370000
21547,0.48,1336,304900
21548,0.16,958,300000
21549,0.56,1248,375000
21550,0.23,1178,335000
21551,0.15,1090,389000
21552,0.23,1048,369000
21553,0.25,1152,379900
21554,0.88,1144,398800
21555,0.1,1134,319900
21556,0.11,702,499000
21557,0.23,1482,345000
21558,0.1,1134,319900
21559,0.23,1368,599900
21560,0.11,936,509900
21561,0.28,1152,500000
21562,0.1,880,698000
21563,0.06,864,749900
21564,0.33,899,289900
21565,0.28,903,299999
21566,0.15,864,310000
21567,0.26,1144,319000
21568,0.23,1104,249900
21569,0.16,1184,289000
21570,0.11,1001,250000
21571,0.12,797,239900
21572,0.18,1080,319900
21573,0.3,1240,379900
21574,0.21,1332,350000
21575,0.03,1092,275000
21576,0.11,978,235000
21577,0.16,1142,314900
21578,0.21,960,290000
21579,0.17,1037,339900
21580,0.07,1236,300000
21581,0.24,960,324900
21582,0.17,1123,349900
21583,0.3,1104,350000
21584,0.11,1008,299900
21585,0.11,1092,299900
21586,0.18,912,290000
21587,0.33,960,309900
21588,0.28,1008,300000
21589,0.23,1482,345000
21590,0.92,1290,385000
21591,24.7,1345,425000
21592,0.3,1355,295000
21593,0.28,1040,299900
21594,0.18,912,250000
21595,0.15,1096,299900
21596,0.23,1482,345000
21597,0.1,1134,319900
21598,0.23,1368,599900
21599,0.51,1450,235000
21600,0.18,960,220000
21601,,1224,159900
21602,0.17,926,177500
21603,0.13,1056,319000
21604,0.19,1095,339900
21605,,1669,275000
21606,0.94,1056,340000
21607,0.24,1478,399000
21608,0.77,1372,409999
21609,0.26,1300,349900
21610,0.95,960,339900
21611,0.15,1115,239999
21612,0.24,1058,299900
21613,0.09,1116,279000
21614,0.29,872,285000
21615,0.19,1572,400000
21616,0.16,960,279900
21617,0.08,1072,125000
21618,0.33,1008,389000
21619,0.1,1012,155000
21620,,1224,154900
21621,0.19,1008,242500
21622,0.27,1006,280000
21623,0.18,1176,319900
21624,0.11,924,239999
21625,0.45,1176,319000
21626,0.34,960,179900
21627,0.32,1242,369000
21628,1.04,1438,300000
21629,24.7,1345,425000
21630,0.86,1008,439000
21631,0.23,1620,299999
21632,0.18,1350,290000
21633,0.33,1008,389000
21634,1.17,1504,200000
21635,0.26,1300,349900
21636,0.91,1556,244900
21637,1.02,1028,360000
21638,0.28,912,294900
21639,0.48,1150,429900
21640,0.53,1152,250000
21641,0.14,1170,299900
21642,0.92,1290,385000
21643,0.88,1144,398800
21644,0.26,1050,364900
21645,0.28,1152,500000
21646,0.11,702,499000
21647,0.95,960,339900
21648,0.28,1008,300000
21649,0.06,864,749900
21650,0.18,912,250000
21651,0.28,1296,399000
21652,3,1008,275000
21653,0.49,1062,435000
21654,0.23,960,319900
21655,0.07,752,199000
21656,0.23,1620,299999
21657,0.08,1142,279000
21658,0.11,1400,289900
21659,0.37,960,310000
21660,0.26,1050,364900
21661,0.23,1008,299900
21662,0.07,763,197000
21663,0.24,912,269900
21664,0.14,994,324900
21665,,898,255000
21666,0.25,912,289900
21667,0.2,1032,299900
21668,0.16,960,309000
21669,0.16,960,280000
21670,0.28,1092,285000
21671,0.23,1044,349900
21672,1.04,1438,300000
21673,1.03,1316,250000
21674,24.7,1345,425000
21675,0.15,1344,625000
21676,0.86,1008,439000
21677,0.33,1008,389000
21678,1.17,1504,200000
21679,0.26,1300,349900
21680,0.95,960,339900
21681,0.53,1152,250000
21682,0.92,1290,385000
21683,0.26,1050,364900
21684,0.88,1144,398800
21685,0.91,1556,244900
21686,0.28,1152,500000
21687,1.02,1028,360000
21688,0.11,702,499000
21689,0.28,912,294900
21690,0.48,1150,429900
21691,0.06,864,749900
21692,0.28,1296,399000
21693,0.14,912,350000
21694,0.49,1062,435000
21695,0.14,1179,539923
21696,0.19,1096,475000
21697,0.1,1012,155000
21698,0.59,1584,265000
21699,2.06,1488,289000
21700,,1224,154900
21701,0.19,1008,242500
21702,0.27,1006,280000
21703,0.18,1176,319900
21704,0.28,1200,375000
21705,0.14,1200,139900
21706,,1669,275000
21707,0.11,924,239999
21708,0.45,1176,319000
21709,0.21,1436,384900
21710,0.24,1577,360000
21711,0.18,960,220000
21712,0.33,1120,275000
21713,0.77,1372,409999
21714,0.51,1450,235000
21715,0.13,1056,319000
21716,0.17,926,177500
21717,0.24,1478,399000
21718,0.94,1056,340000
21719,0.19,1095,339900
21720,0.92,1144,395000
21721,1.84,1452,149900
21722,0.32,1242,369000
21723,0.08,1072,125000
21724,0.22,1663,245000
21725,1.04,1438,300000
21726,1.03,1316,250000
21727,0.27,1257,219900
21728,0.25,968,349000
21729,0.15,1239,85000
21730,0.07,763,197000
21731,0.67,1507,379900
21732,24.7,1345,425000
21733,0.25,912,289900
21734,0.16,960,309000
21735,0.24,912,269900
21736,0.86,1008,439000
21737,0.2,1032,299900
21738,0.3,960,299900
21739,0.15,960,298500
21740,0.23,1620,299999
21741,0.18,1350,290000
21742,0.08,1142,279000
21743,0.21,1440,339900
21744,0.16,960,280000
21745,0.37,960,310000
21746,0.33,1008,389000
21747,0.11,1400,289900
21748,0.1,880,698000
21749,1.17,1504,200000
21750,0.26,1300,349900
21751,0.28,1092,285000
21752,0.91,1556,244900
21753,0.19,1008,279900
21754,0.18,1200,289900
21755,1.02,1028,360000
21756,0.28,912,294900
21757,0.48,1150,429900
21758,0.53,1152,250000
21759,0.14,1170,299900
21760,0.28,1152,500000
21761,0.11,702,499000
21762,0.26,1050,364900
21763,0.14,994,324900
21764,0.23,1044,349900
21765,0.95,960,339900
21766,0.07,752,199000
21767,0.92,1290,385000
21768,0.88,1144,398800
21769,0.29,1092,325000
21770,0.21,1332,350000
21771,0.28,1040,299900
21772,0.06,864,749900
21773,0.18,912,250000
21774,0.15,1096,299900
21775,0.3,1240,379900
21776,1.12,1408,325000
21777,0.22,928,169000
21778,0.28,1296,399000
21779,0.18,912,290000
21780,0.03,1092,275000
21781,0.3,1355,295000
21782,0.16,1142,314900
21783,0.23,1104,249900
21784,0.5,1320,339900
21785,0.19,1096,475000
21786,0.49,1062,435000
21787,0.21,960,290000
21788,0.23,960,319900
21789,,900,269900
21790,0.13,960,290000
21791,0.11,1232,279900
21792,0.09,1134,299900
21793,0.22,960,300000
21794,0.08,1100,314900
21795,,1007,285000
21796,0.09,960,259000
21797,0.07,1248,229900
21798,0.18,2176,155000
21799,0.07,1137,239000
21800,0.11,1498,249000
21801,0.11,1781,309900
21802,0.12,1310,320000
21803,0.11,1250,369900
21804,0.09,1170,289900
21805,0.11,1242,323900
21806,0.21,1384,289900
21807,0.92,1085,309000
21808,0.15,1075,250000
21809,0.13,960,290000
21810,0.11,1037,289900
21811,0.09,1092,149900
21812,0.11,936,349900
21813,0.09,1200,329900
21814,0.09,1310,329900
21815,0.09,1248,350000
21816,0.08,869,285000
21817,0.13,1238,269000
21818,0.21,1384,289900
21819,0.07,943,315000
21820,0.23,1058,349000
21821,0.26,1000,315000
21822,0.19,1126,299900
21823,0.18,1008,289900
21824,0.11,1200,324500
21825,0.16,1120,319900
21826,0.12,960,324900
21827,0.15,1075,250000
21828,0.64,1600,429000
21829,0.15,1092,275000
21830,0.46,1348,399999
21831,0.17,1224,299000
21832,0.17,1128,349900
21833,0.15,1024,160000
21834,0.26,1368,309999
21835,0.06,1500,299900
21836,0.07,950,175000
21837,,860,39900
21838,0.08,1200,189900
21839,0.04,1664,290000
21840,0.05,1028,254900
21841,0.16,960,210000
21842,0.07,950,175000
21843,0.17,936,249900
21844,0.05,1028,254900
21845,0.14,960,240000
21846,0.03,890,239900
21847,0.18,1396,279900
21848,0.15,960,298500
21849,0.11,1232,299900
21850,0.1,936,299000
21851,0.13,1150,384900
21852,0.18,1350,325000
21853,0.09,1178,349900
21854,0.44,1280,259000
21855,0.23,1300,259900
21856,0.28,1163,315000
21857,,860,39900
21858,0.09,1092,149900
21859,0.08,1200,189900
21860,0.1,1536,225000
21861,0.07,1084,264000
21862,0.07,1430,249900
21863,0.07,996,209900
21864,0.09,960,259000
21865,0.12,1019,284900
21866,0.06,1500,299900
21867,0.06,1053,229900
21868,0.07,800,225000
21869,0.09,1008,289900
21870,0.09,1200,329900
21871,0.02,1114,209000
21872,0.03,890,239900
21873,0.04,1664,290000
21874,0.11,1242,274900
21875,0.23,1300,259900
21876,0.09,892,249000
21877,0.28,1163,315000
21878,0.08,936,199000
21879,0.44,1280,259000
21880,0.09,1028,289900
21881,0.08,1166,279900
21882,0.11,1080,319900
21883,0.1,992,315000
21884,0.11,1200,324500
21885,0.11,1224,289900
21886,0.16,1000,299900
21887,0.07,960,299900
21888,0.12,960,324900
21889,0.1,1050,320000
21890,0.15,1452,375000
21891,0.18,1294,375000
21892,0.18,1396,279900
21893,0.14,1176,290000
21894,0.09,1170,289900
21895,0.11,912,302000
21896,0.11,1448,339900
21897,0.13,1150,384900
21898,0.08,1008,249900
21899,0.1,1584,305000
21900,0.11,1232,299900
21901,0.12,988,285000
21902,0.16,1120,319900
21903,0.07,1248,229900
21904,0.15,1092,275000
21905,0.09,1178,349900
21906,0.1,1045,229900
21907,0.13,950,299900
21908,0.19,1126,299900
21909,0.08,869,285000
21910,0.08,1296,289000
21911,0.13,1100,325000
21912,0.32,976,309900
21913,0.11,1232,279900
21914,0.11,924,299900
21915,,900,269900
21916,0.18,2176,155000
21917,0.64,1600,429000
21918,0.09,1134,299900
21919,0.09,1310,329900
21920,0.11,1242,323900
21921,0.15,1024,160000
21922,0.11,1781,309900
21923,0.22,960,300000
21924,0.17,1224,299000
21925,0.09,1248,350000
21926,0.11,1092,310000
21927,0.07,1430,249900
21928,0.09,892,249000
21929,0.07,996,209900
21930,0.14,960,240000
21931,0.07,1084,264000
21932,0.09,1008,289900
21933,0.09,1028,289900
21934,0.07,960,299900
21935,0.16,960,210000
21936,0.15,1452,375000
21937,0.18,1294,375000
21938,0.16,1000,299900
21939,0.14,1176,290000
21940,0.11,912,302000
21941,0.92,1085,309000
21942,0.59,1584,265000
21943,2.06,1488,289000
21944,0.89,1132,310000
21945,0.27,1257,219900
21946,0.25,968,349000
21947,0.67,1507,379900
21948,0.3,960,299900
21949,0.18,960,299900
21950,0.19,1008,279900
21951,0.18,1200,289900
21952,0.14,1200,139900
21953,0.07,752,199000
21954,0.14,1170,299900
21955,4.06,1236,375000
21956,0.21,1148,197125
21957,7.73,1807,1200000
21958,0.32,976,309900
21959,0.28,1040,299900
21960,0.15,1096,299900
21961,0.77,1372,409999
21962,1.84,1452,149900
21963,3,1008,275000
21964,0.23,960,319900
21965,0.24,1052,369999
21966,0.46,1348,399999
21967,2.06,1488,289000
21968,0.59,1584,265000
21969,0.22,1663,245000
21970,0.18,1350,290000
21971,0.23,960,289900
21972,0.21,1440,339900
21973,1.12,1408,325000
21974,0.22,928,169000
21975,0.3,1355,295000
21976,0.5,1320,339900
21977,0.15,1239,85000
21978,0.44,1280,259000
21979,1.56,1381,342000
21980,0.59,1584,265000
21981,2.06,1488,289000
21982,0.34,960,179900
21983,0.92,1085,309000
21984,0.1,1134,319900
21985,0.24,1052,369999
21986,0.18,1080,319900
21987,1.84,1452,149900
21988,0.34,960,179900
21989,0.16,1664,269900
21990,0.59,1584,265000
21991,2.06,1488,289000
21992,0.27,1257,219900
21993,0.89,1132,310000
21994,0.25,968,349000
21995,0.15,1239,85000
21996,0.67,1507,379900
21997,0.44,1280,259000
21998,24.7,1345,425000
21999,0.3,960,299900
22000,1.17,1504,200000
22001,0.26,1300,349900
22002,0.95,960,339900
22003,0.07,752,199000
22004,7.73,1807,1200000
22005,0.18,912,250000
22006,0.15,1096,299900
22007,1.12,1408,325000
22008,0.22,928,169000
22009,3,1008,275000
22010,0.3,1355,295000
22011,0.5,1320,339900
22012,0.46,1348,399999
22013,0.23,960,319900
22014,0.11,1400,289900
22015,0.37,960,310000
22016,0.21,1440,339900
22017,0.14,1200,139900
22018,0.14,1170,299900
22019,0.92,1290,385000
22020,0.88,1144,398800
22021,0.26,1050,364900
22022,0.29,1602,425000
22023,0.91,1556,244900
22024,1.02,1028,360000
22025,0.19,1008,279900
22026,0.18,1200,289900
22027,0.28,912,294900
22028,4.06,1236,375000
22029,0.21,1148,197125
22030,0.28,1040,299900
22031,0.32,976,309900
22032,1.56,1381,342000
22033,0.23,1620,299999
22034,0.18,1350,290000
22035,0.33,1008,389000
22036,0.86,1008,439000
22037,0.33,1008,389000
22038,0.59,1584,265000
22039,2.06,1488,289000
22040,0.89,1132,310000
22041,1.03,1316,250000
22042,0.14,1200,139900
22043,0.53,1152,250000
22044,0.28,1008,300000
22045,4.06,1236,375000
22046,0.21,1148,197125
22047,0.91,1556,244900
22048,3,1008,275000
22049,0.92,1085,309000
22050,1.03,1316,250000
22051,0.34,960,179900
22052,0.53,1152,250000
22053,0.28,1008,300000
22054,4.01,3964,5500000
22055,4.01,3964,5500000
22056,4.01,3964,5500000
22057,4.01,3964,5500000
22058,4.01,3964,5500000
22059,4.01,3964,5500000
22060,4.01,3964,5500000
22061,,1760,479900
22062,0.11,3648,389000
22063,,2363,1195000
22064,,2363,1195000
22065,,2363,1195000
22066,,2363,1195000
22067,,2363,1195000
22068,0.23,2372,2200000
22069,,1760,479900
22070,0.11,3648,389000
22071,0.23,2372,2200000
22072,,1760,479900
22073,0.11,3648,389000
22074,0.23,2372,2200000
22075,0.23,2372,2200000
22076,,1760,479900
22077,,1760,479900
22078,0.11,3648,389000
22079,,1760,479900
22080,0.11,3648,389000
22081,,1760,479900
22082,0.11,3648,389000
22083,0.23,2372,2200000
22084,,2363,1195000
22085,,1760,479900
22086,0.11,3648,389000
22087,,2363,1195000
22088,,2629,949000
22089,,1760,479900
22090,0.11,3648,389000
22091,0.23,2372,2200000
22092,0.23,2372,2200000
22093,0.23,2372,2200000
22094,,1760,479900
22095,0.11,3648,389000
22096,,1496,315000
22097,,1440,219900
22098,,1888,359900
22099,,1500,1600000
22100,0.06,2591,1275000
22101,,1452,319900
22102,,1368,279900
22103,,1941,450000
22104,,1360,301000
22105,,2138,775000
22106,,3055,769500
22107,,1244,334900
22108,,1360,329999
22109,,1496,315000
22110,0.16,1092,324900
22111,,1650,449000
22112,,2356,1299999
22113,0.67,2556,850000
22114,,1613,3749000
22115,0.92,1498,450000
22116,1.46,1591,399900
22117,,1520,259900
22118,,1590,375000
22119,0.11,1550,489000
22120,,1496,315000
22121,,1520,259900
22122,,1440,219900
22123,,1452,319900
22124,0.11,1550,489000
22125,,1496,315000
22126,0.16,1092,324900
22127,1.46,1591,399900
22128,,1520,259900
22129,,1440,219900
22130,,1496,315000
22131,,1452,319900
22132,,1360,301000
22133,0.11,1550,489000
22134,,1244,334900
22135,,1496,315000
22136,0.16,1092,324900
22137,,1590,349900
22138,1.46,1591,399900
22139,,1520,259900
22140,,1590,375000
22141,,1496,315000
22142,,1650,449000
22143,,1452,319900
22144,0.11,1550,489000
22145,,1496,315000
22146,,1650,449000
22147,1.46,1591,399900
22148,,2364,869500
22149,,1445,650000
22150,,2363,875000
22151,0.12,1774,1295000
22152,0.1,1344,899900
22153,,1440,219900
22154,,2514,1395000
